nome_funcionario_normalizado,orgao,nome_socio_normalizado,cnpj_empresa,razao_social,score,metodo
PES-9F9186,CBMAM,PES-9F9186,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-FAB63D,CBMAM,PES-FAB63D,00766728000129,SOCIEDADE DE CLINICA MEDICA DO AMAZONAS LTDA,"100,00",exato
PES-452324,CBMAM,PES-452324,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-654BE6,CBMAM,PES-654BE6,07407294000110,CARDIOBABY - CLINICA DE CARDIOLOGIA PEDIATRICA LTDA,"100,00",exato
PES-A5537F,CBMAM,PES-A5537F,00636441000184,INSTITUTO DE TERAPIA INTENSIVA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-EC300F,CBMAM,PES-EC300F,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-EA3CA1,CBMAM,PES-EA3CA1,00766728000129,SOCIEDADE DE CLINICA MEDICA DO AMAZONAS LTDA,"100,00",exato
PES-9F2426,CBMAM,PES-9F2426,30106351000142,INVENTORS ENGENHARIA E REPRESENTACAO LTDA,"100,00",exato
PES-9D5418,CBMAM,PES-9D5418,03463549000100,QUALISAUDE SERVICOS DE SAUDE LTDA,"100,00",exato
PES-07BDC2,CBMAM,PES-07BDC2,21255490000147,SOCCEAM - CIRURGIA CARDIOVASCULAR DO AMAZONAS LTDA,"100,00",exato
PES-2A2417,CBMAM,PES-2A2417,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-FF24F3,CBMAM,PES-FF24F3,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-38E352,CBMAM,PES-38E352,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"100,00",exato
PES-9E2341,CBMAM,PES-9E2341,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-9E2341,CBMAM,PES-9E2341,18341410000161,MEDICOS CLINICOS E ASSOCIADOS EM MANAUS S/S,"100,00",exato
PES-9375D0,CBMAM,PES-9375D0,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-58B534,CBMAM,PES-58B534,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-4B7392,CBMAM,PES-4B7392,84540376000189,INSTITUTO DE GINECOLOGIA E OBSTETRICIA DO ESTADO DO AMAZONAS S/S LTDA,"100,00",exato
PES-08E4C8,CBMAM,PES-08E4C8,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"100,00",exato
PES-08E4C8,CBMAM,PES-08E4C8,00766728000129,SOCIEDADE DE CLINICA MEDICA DO AMAZONAS LTDA,"100,00",exato
PES-4C722F,CBMAM,PES-4C722F,11788175000121,ANESTESIOLOGISTAS ASSOCIADOS DO AMAZONAS LTDA,"100,00",exato
PES-4C722F,CBMAM,PES-4C722F,16844320000168,INSTITUTO DOS ANESTESIOLOGISTAS DO AMAZONAS LTDA,"100,00",exato
PES-3A951C,CBMAM,PES-3A951C,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-16C8D0,CBMAM,PES-16C8D0,11788175000121,ANESTESIOLOGISTAS ASSOCIADOS DO AMAZONAS LTDA,"100,00",exato
PES-16C8D0,CBMAM,PES-16C8D0,16844320000168,INSTITUTO DOS ANESTESIOLOGISTAS DO AMAZONAS LTDA,"100,00",exato
PES-6C126B,CBMAM,PES-6C126B,00750351000110,SOCIEDADE DOS PEDIATRAS DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-D0A260,CBMAM,PES-D0A260,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-388F7E,CBMAM,PES-388F7E,04238047000149,SOCIEDADE PEDIATRICA DE ASSISTENCIA NEONATAL DO AMAZONAS S/S LTDA,"100,00",exato
PES-E083F0,CBMAM,PES-E083F0,04364659000188,RADIO RIO MAR LIMITADA,"100,00",exato
PES-ECA0B1,CBMAM,PES-ECA0B1,04238047000149,SOCIEDADE PEDIATRICA DE ASSISTENCIA NEONATAL DO AMAZONAS S/S LTDA,"100,00",exato
PES-0FD9BA,CBMAM,PES-0FD9BA,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-58E1A2,CBMAM,PES-58E1A2,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"100,00",exato
PES-45049B,CBMAM,PES-45049B,02246183000155,WSK EMPREENDIMENTOS E SERVICOS LTDA FALIDO,"100,00",exato
PES-23F86E,CBMAM,PES-23F86E,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-7F3066,CBMAM,PES-7F3066,11439746000112,ITO-AM INSTITUTO DE TRAUMATO-ORTOPEDIA DO AMAZONAS SOCIEDADE SIMPLES LTDA,"100,00",exato
PES-E6578A,CBMAM,PES-E6578A,44422023000160,F5 GESTAO EMPRESARIAL LTDA,"100,00",exato
PES-1A991A,CBMAM,PES-1A991A,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-1A991A,CBMAM,PES-1A991A,17232983000194,ISAM INSTITUTO DE SAUDE DA AMAZONIA S/S LTDA,"100,00",exato
PES-491F29,CBMAM,PES-491F29,84540376000189,INSTITUTO DE GINECOLOGIA E OBSTETRICIA DO ESTADO DO AMAZONAS S/S LTDA,"100,00",exato
PES-58ECF2,CBMAM,PES-58ECF2,14930339000100,"CADOM - CIRURGIA DO APARELHO DIGESTIVO, BARIATRICA, METABOLICA LTDA.","100,00",exato
PES-867F46,CBMAM,PES-867F46,11439746000112,ITO-AM INSTITUTO DE TRAUMATO-ORTOPEDIA DO AMAZONAS SOCIEDADE SIMPLES LTDA,"100,00",exato
PES-7E6F1F,CBMAM,PES-7E6F1F,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-7E6F1F,CBMAM,PES-7E6F1F,21456849000144,SOCIEDADE DE ENFERMEIROS OBSTETRAS E NEONATOLOGISTAS S/S LTDA,"100,00",exato
PES-A786AA,CBMAM,PES-A786AA,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-5DB2CD,CBMAM,PES-5DB2CD,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-FBA007,CBMAM,PES-FBA007,11788175000121,ANESTESIOLOGISTAS ASSOCIADOS DO AMAZONAS LTDA,"100,00",exato
PES-FBA007,CBMAM,PES-FBA007,16844320000168,INSTITUTO DOS ANESTESIOLOGISTAS DO AMAZONAS LTDA,"100,00",exato
PES-7F0575,CBMAM,PES-7F0575,07407294000110,CARDIOBABY - CLINICA DE CARDIOLOGIA PEDIATRICA LTDA,"100,00",exato
PES-91EA20,CBMAM,PES-91EA20,01709972000112,REDE DE RADIO E TELEVISAO TIRADENTES LTDA,"100,00",exato
PES-D2E707,CBMAM,PES-D2E707,18341410000161,MEDICOS CLINICOS E ASSOCIADOS EM MANAUS S/S,"100,00",exato
PES-58FBD0,CBMAM,PES-58FBD0,11439746000112,ITO-AM INSTITUTO DE TRAUMATO-ORTOPEDIA DO AMAZONAS SOCIEDADE SIMPLES LTDA,"100,00",exato
PES-58FBD0,CBMAM,PES-58FBD0,20888797000112,TOTAL SAUDE SERVICOS MEDICOS E ODONTOLOGICOS LTDA,"100,00",exato
PES-62AB8D,CBMAM,PES-62AB8D,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-9E868E,CBMAM,PES-9E868E,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"100,00",exato
PES-9E868E,CBMAM,PES-9E868E,11439746000112,ITO-AM INSTITUTO DE TRAUMATO-ORTOPEDIA DO AMAZONAS SOCIEDADE SIMPLES LTDA,"100,00",exato
PES-5B02DA,CBMAM,PES-5B02DA,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-C93692,CETAM,PES-C93692,43192716000140,DAVIDSON SILVA SOCIEDADE INDIVIDUAL DE ADVOCACIA,"100,00",exato
PES-E44B27,CETAM,PES-E44B27,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-1C51AC,CETAM,PES-1C51AC,05391122000170,INSTITUICAO UNIDOS PELA AMAZONIA - IUPAM,"100,00",exato
PES-EC9322,CETAM,PES-EC9322,04615399000176,TELECOMUNICACOES E ELETRONICA MELO LTDA,"100,00",exato
PES-7D676A,CETAM,PES-7D676A,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"100,00",exato
PES-613B2F,CGE,PES-613B2F,02246196000124,HOSPLAB COMERCIO DE ARTIGOS MEDICOS E ORTOPEDICOS LTDA,"100,00",exato
PES-6FC49F,CGE,PES-6FC49F,63662514000122,WHG TECNOLOGIA LTDA,"100,00",exato
PES-5CF874,CGE,PES-5CF874,00624961000177,COMPANHIA DE DESENVOLVIMENTO DO EST DO AMAZONAS CIAMA,"100,00",exato
PES-0A2EE9,CGE,PES-0A2EE9,04407920000180,PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A,"100,00",exato
PES-0FB74F,CSC,PES-0FB74F,23732495000149,ORYX CONSTRUCOES E LOCACAO DE EQUIPAMENTOS LTDA,"100,00",exato
PES-F43328,CSC,PES-F43328,34566463000137,ABEX SERVICOS DE CONSULTORIA EM GESTAO EMPRESARIAL LTDA,"100,00",exato
PES-965261,CSC,PES-965261,34489666000177,GREMIO RECREATIVO ESCOLA DE SAMBA BALAKU BLAKU,"100,00",exato
PES-45D2D9,DETRAN,PES-45D2D9,07061108000133,"GREMIO RECREATIVO, EDUCACIONAL E SOCIAL ESCOLA DE SAMBA IMPERIO DA KAMELIA","100,00",exato
PES-45D2D9,DETRAN,PES-45D2D9,07705374000151,B2 GESTAO EMPRESARIAL LTDA,"100,00",exato
PES-79558E,DETRAN,PES-79558E,01758477000101,AUTO ESCOLA SABBA LTDA,"100,00",exato
PES-217C80,DETRAN,PES-217C80,04406195000125,COMPANHIA DE SANEAMENTO DO AMAZONAS,"100,00",exato
PES-AED7C4,DETRAN,PES-AED7C4,04770620000160,CLIMEP CLINICA MEDICA E PSICOLOGICA LTDA.,"100,00",exato
PES-EB01DF,DETRAN,PES-EB01DF,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-EB01DF,DETRAN,PES-EB01DF,14201895000137,ICEAM - INSTITUTO DE CIRURGIOES DO AMAZONAS LTDA,"100,00",exato
PES-EB01DF,DETRAN,PES-EB01DF,14930339000100,"CADOM - CIRURGIA DO APARELHO DIGESTIVO, BARIATRICA, METABOLICA LTDA.","100,00",exato
PES-A313CE,ERGSP,PES-A313CE,33397466000121,CONTCARE CONTABILIDADE ESPECIALIZADA LTDA,"100,00",exato
PES-1EE761,FAAR,PES-1EE761,19421087000107,AJR LTDA,"100,00",exato
PES-920C4E,FAAR,PES-920C4E,14969373000180,JCF COMERCIO DE PESCADOS E FRIOS LTDA,"100,00",exato
PES-920C4E,FAAR,PES-920C4E,10779246000167,JJ EMPREENDIMENTOS E PROJETOS LTDA,"100,00",exato
PES-3B99D1,FAAR,PES-3B99D1,23584454000152,L F SERVICOS EM APOIO ADMINISTRATIVO LTDA,"100,00",exato
PES-A185E1,FAPEAM,PES-A185E1,02806229000143,FUNDACAO DE APOIO INSTITUCIONAL RIO SOLIMOES,"100,00",exato
PES-3EF8A6,FAPEAM,PES-3EF8A6,41350886000180,ATLAS COMERCIO DE MAQUINAS E SERVICOS DE MANUTENCAO LTDA,"100,00",exato
PES-1A2D45,FCECON,PES-1A2D45,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-718516,FCECON,PES-718516,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-C01E62,FCECON,PES-C01E62,18341410000161,MEDICOS CLINICOS E ASSOCIADOS EM MANAUS S/S,"100,00",exato
PES-260E67,FCECON,PES-260E67,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-260E67,FCECON,PES-260E67,18341410000161,MEDICOS CLINICOS E ASSOCIADOS EM MANAUS S/S,"100,00",exato
PES-B4E3EC,FCECON,PES-B4E3EC,84540376000189,INSTITUTO DE GINECOLOGIA E OBSTETRICIA DO ESTADO DO AMAZONAS S/S LTDA,"100,00",exato
PES-5AEA99,FCECON,PES-5AEA99,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-5AEA99,FCECON,PES-5AEA99,41679163000120,INSTITUTO DE UROLOGIA DO AMAZONAS LTDA,"100,00",exato
PES-B63EFF,FCECON,PES-B63EFF,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"100,00",exato
PES-EC300F,FCECON,PES-EC300F,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-BB4035,FCECON,PES-BB4035,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-9CB963,FCECON,PES-9CB963,04808430000195,ANGIOFISIO LTDA.,"100,00",exato
PES-9CB963,FCECON,PES-9CB963,10396863000183,INSTITUTO DE NEUROCIRURGIA ENDOVASCULAR DO AMAZONAS S/S LTDA,"100,00",exato
PES-CB77BC,FCECON,PES-CB77BC,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-39DBB7,FCECON,PES-39DBB7,01366497000129,URTIFARMA COMERCIO DE INSTRUMENTOS E MATERIAIS PARA USO MEDICO LTDA,"100,00",exato
PES-FA5D65,FCECON,PES-FA5D65,00636441000184,INSTITUTO DE TERAPIA INTENSIVA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-4552A4,FCECON,PES-4552A4,84540376000189,INSTITUTO DE GINECOLOGIA E OBSTETRICIA DO ESTADO DO AMAZONAS S/S LTDA,"100,00",exato
PES-0B298F,FCECON,PES-0B298F,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"100,00",exato
PES-1D4FE2,FCECON,PES-1D4FE2,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-1D4FE2,FCECON,PES-1D4FE2,02936224000135,SAPP - SOCIEDADE AMAZONENSE DE PATOLOGIA E PEDIATRICAS LTDA,"100,00",exato
PES-1D4FE2,FCECON,PES-1D4FE2,14201895000137,ICEAM - INSTITUTO DE CIRURGIOES DO AMAZONAS LTDA,"100,00",exato
PES-0D8916,FCECON,PES-0D8916,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"100,00",exato
PES-972B5F,FCECON,PES-972B5F,00636441000184,INSTITUTO DE TERAPIA INTENSIVA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-61CD26,FCECON,PES-61CD26,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-61CD26,FCECON,PES-61CD26,14201895000137,ICEAM - INSTITUTO DE CIRURGIOES DO AMAZONAS LTDA,"100,00",exato
PES-A62E97,FCECON,PES-A62E97,84540376000189,INSTITUTO DE GINECOLOGIA E OBSTETRICIA DO ESTADO DO AMAZONAS S/S LTDA,"100,00",exato
PES-B2ABB6,FCECON,PES-B2ABB6,10548273000129,UNIVASC - UNIAO VASCULAR DE SERVICOS MEDICOS LIMITADA.,"100,00",exato
PES-F81BAE,FCECON,PES-F81BAE,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-CC462D,FCECON,PES-CC462D,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"100,00",exato
PES-CC462D,FCECON,PES-CC462D,04629246000188,INSTITUTO MEDICO E ODONTOLOGICO DO AMAZONAS LTDA,"100,00",exato
PES-CC462D,FCECON,PES-CC462D,18341410000161,MEDICOS CLINICOS E ASSOCIADOS EM MANAUS S/S,"100,00",exato
PES-D01F72,FCECON,PES-D01F72,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-D01F72,FCECON,PES-D01F72,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-9E3816,FCECON,PES-9E3816,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-755B7B,FCECON,PES-755B7B,00636441000184,INSTITUTO DE TERAPIA INTENSIVA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-D1A409,FCECON,PES-D1A409,18341410000161,MEDICOS CLINICOS E ASSOCIADOS EM MANAUS S/S,"100,00",exato
PES-11CE2D,FCECON,PES-11CE2D,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-422AA5,FCECON,PES-422AA5,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-05D797,FCECON,PES-05D797,23005341000155,CENTRO MEDICO SAO BRAZ LTDA,"100,00",exato
PES-C436AE,FCECON,PES-C436AE,05872087000100,GASTROCLIN SERVICOS MEDICOS LTDA,"100,00",exato
PES-C436AE,FCECON,PES-C436AE,02229674000198,LOURENCO C. NEVES LTDA,"100,00",exato
PES-635C1D,FCECON,PES-635C1D,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"100,00",exato
PES-635C1D,FCECON,PES-635C1D,18341410000161,MEDICOS CLINICOS E ASSOCIADOS EM MANAUS S/S,"100,00",exato
PES-37569A,FCECON,PES-37569A,23732890000121,UNIMED DE MANAUS EMPREENDIMENTOS S.A - EM RECUPERACAO JUDICIAL,"100,00",exato
PES-37569A,FCECON,PES-37569A,04612990000170,UNIMED DE MANAUS COOPERATIVA DE TRABALHO MEDICO LTDA,"100,00",exato
PES-EDCA3E,FCECON,PES-EDCA3E,00766728000129,SOCIEDADE DE CLINICA MEDICA DO AMAZONAS LTDA,"100,00",exato
PES-0A5323,FCECON,PES-0A5323,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-0A5323,FCECON,PES-0A5323,18341410000161,MEDICOS CLINICOS E ASSOCIADOS EM MANAUS S/S,"100,00",exato
PES-F563E5,FCECON,PES-F563E5,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-9E0D48,FCECON,PES-9E0D48,04629246000188,INSTITUTO MEDICO E ODONTOLOGICO DO AMAZONAS LTDA,"100,00",exato
PES-EB09AC,FCECON,PES-EB09AC,04629246000188,INSTITUTO MEDICO E ODONTOLOGICO DO AMAZONAS LTDA,"100,00",exato
PES-78666E,FCECON,PES-78666E,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-80D010,FCECON,PES-80D010,84540376000189,INSTITUTO DE GINECOLOGIA E OBSTETRICIA DO ESTADO DO AMAZONAS S/S LTDA,"100,00",exato
PES-582A49,FCECON,PES-582A49,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-3A8124,FCECON,PES-3A8124,11788175000121,ANESTESIOLOGISTAS ASSOCIADOS DO AMAZONAS LTDA,"100,00",exato
PES-3A8124,FCECON,PES-3A8124,16844320000168,INSTITUTO DOS ANESTESIOLOGISTAS DO AMAZONAS LTDA,"100,00",exato
PES-5F972A,FCECON,PES-5F972A,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-5F972A,FCECON,PES-5F972A,00766728000129,SOCIEDADE DE CLINICA MEDICA DO AMAZONAS LTDA,"100,00",exato
PES-BC1995,FCECON,PES-BC1995,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-A18F51,FCECON,PES-A18F51,00636441000184,INSTITUTO DE TERAPIA INTENSIVA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-814B71,FCECON,PES-814B71,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-814B71,FCECON,PES-814B71,10548273000129,UNIVASC - UNIAO VASCULAR DE SERVICOS MEDICOS LIMITADA.,"100,00",exato
PES-814B71,FCECON,PES-814B71,18552438000148,L M LASER - ATIVIDADES MEDICAS LIMITADA,"100,00",exato
PES-B4EA58,FCECON,PES-B4EA58,11439746000112,ITO-AM INSTITUTO DE TRAUMATO-ORTOPEDIA DO AMAZONAS SOCIEDADE SIMPLES LTDA,"100,00",exato
PES-1E32DB,FCECON,PES-1E32DB,18341410000161,MEDICOS CLINICOS E ASSOCIADOS EM MANAUS S/S,"100,00",exato
PES-1E32DB,FCECON,PES-1E32DB,14201895000137,ICEAM - INSTITUTO DE CIRURGIOES DO AMAZONAS LTDA,"100,00",exato
PES-1E32DB,FCECON,PES-1E32DB,14930339000100,"CADOM - CIRURGIA DO APARELHO DIGESTIVO, BARIATRICA, METABOLICA LTDA.","100,00",exato
PES-EB01DF,FCECON,PES-EB01DF,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-EB01DF,FCECON,PES-EB01DF,14201895000137,ICEAM - INSTITUTO DE CIRURGIOES DO AMAZONAS LTDA,"100,00",exato
PES-EB01DF,FCECON,PES-EB01DF,14930339000100,"CADOM - CIRURGIA DO APARELHO DIGESTIVO, BARIATRICA, METABOLICA LTDA.","100,00",exato
PES-B89619,FCECON,PES-B89619,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-B89619,FCECON,PES-B89619,11501177000198,TORAX - NORTE SERVICO DE CIRURGIA TORACICA LTDA,"100,00",exato
PES-C104AF,FCECON,PES-C104AF,18341410000161,MEDICOS CLINICOS E ASSOCIADOS EM MANAUS S/S,"100,00",exato
PES-C104AF,FCECON,PES-C104AF,41679163000120,INSTITUTO DE UROLOGIA DO AMAZONAS LTDA,"100,00",exato
PES-AF4E71,FCECON,PES-AF4E71,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-68F6A6,FEPIAM,PES-68F6A6,34639980000199,AMAZONAS FC,"100,00",exato
PES-DB4D23,FEPIAM,PES-DB4D23,14848278000128,OLIVEIRA E SANTOS CONSULTORIA EMPRESARIAL LTDA,"100,00",exato
PES-58D90D,FEPIAM,PES-58D90D,09104544000178,AJAM PRODUCOES E EVENTOS LTDA,"100,00",exato
PES-C01E62,FHAJ,PES-C01E62,18341410000161,MEDICOS CLINICOS E ASSOCIADOS EM MANAUS S/S,"100,00",exato
PES-41F022,FHAJ,PES-41F022,00766728000129,SOCIEDADE DE CLINICA MEDICA DO AMAZONAS LTDA,"100,00",exato
PES-891E75,FHAJ,PES-891E75,00766728000129,SOCIEDADE DE CLINICA MEDICA DO AMAZONAS LTDA,"100,00",exato
PES-6FAF99,FHAJ,PES-6FAF99,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"100,00",exato
PES-6FAF99,FHAJ,PES-6FAF99,11439746000112,ITO-AM INSTITUTO DE TRAUMATO-ORTOPEDIA DO AMAZONAS SOCIEDADE SIMPLES LTDA,"100,00",exato
PES-6FAF99,FHAJ,PES-6FAF99,20888797000112,TOTAL SAUDE SERVICOS MEDICOS E ODONTOLOGICOS LTDA,"100,00",exato
PES-F00EE7,FHAJ,PES-F00EE7,18552438000148,L M LASER - ATIVIDADES MEDICAS LIMITADA,"100,00",exato
PES-2471A3,FHAJ,PES-2471A3,18341410000161,MEDICOS CLINICOS E ASSOCIADOS EM MANAUS S/S,"100,00",exato
PES-DB145C,FHAJ,PES-DB145C,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"100,00",exato
PES-53C4BC,FHAJ,PES-53C4BC,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-7B0432,FHAJ,PES-7B0432,00636441000184,INSTITUTO DE TERAPIA INTENSIVA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-DEBA08,FHAJ,PES-DEBA08,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-8F037D,FHAJ,PES-8F037D,11788175000121,ANESTESIOLOGISTAS ASSOCIADOS DO AMAZONAS LTDA,"100,00",exato
PES-8F037D,FHAJ,PES-8F037D,16844320000168,INSTITUTO DOS ANESTESIOLOGISTAS DO AMAZONAS LTDA,"100,00",exato
PES-FEA9A3,FHAJ,PES-FEA9A3,00766728000129,SOCIEDADE DE CLINICA MEDICA DO AMAZONAS LTDA,"100,00",exato
PES-DD61C8,FHAJ,PES-DD61C8,10548273000129,UNIVASC - UNIAO VASCULAR DE SERVICOS MEDICOS LIMITADA.,"100,00",exato
PES-DD61C8,FHAJ,PES-DD61C8,21255490000147,SOCCEAM - CIRURGIA CARDIOVASCULAR DO AMAZONAS LTDA,"100,00",exato
PES-8016E2,FHAJ,PES-8016E2,00766728000129,SOCIEDADE DE CLINICA MEDICA DO AMAZONAS LTDA,"100,00",exato
PES-0430E3,FHAJ,PES-0430E3,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"100,00",exato
PES-0430E3,FHAJ,PES-0430E3,14930339000100,"CADOM - CIRURGIA DO APARELHO DIGESTIVO, BARIATRICA, METABOLICA LTDA.","100,00",exato
PES-124AA9,FHAJ,PES-124AA9,00766728000129,SOCIEDADE DE CLINICA MEDICA DO AMAZONAS LTDA,"100,00",exato
PES-28751D,FHAJ,PES-28751D,11788175000121,ANESTESIOLOGISTAS ASSOCIADOS DO AMAZONAS LTDA,"100,00",exato
PES-28751D,FHAJ,PES-28751D,16844320000168,INSTITUTO DOS ANESTESIOLOGISTAS DO AMAZONAS LTDA,"100,00",exato
PES-07D0CF,FHAJ,PES-07D0CF,11788175000121,ANESTESIOLOGISTAS ASSOCIADOS DO AMAZONAS LTDA,"100,00",exato
PES-07D0CF,FHAJ,PES-07D0CF,16844320000168,INSTITUTO DOS ANESTESIOLOGISTAS DO AMAZONAS LTDA,"100,00",exato
